"Aspalt(for bike), stable vel",,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
89858,109,16.51,0.04,6.51,12.71
89862,109,16.51,0.31,3.18,14.79
89866,109,16.51,0.9,2.43,15.34
89869,109,16.51,0.94,3.37,15.53
89873,109,16.51,0.51,6.71,11.3
89877,109,16.51,0.08,5.37,11.18
89881,109,16.51,1.61,8.16,6.94
89885,109,16.51,0.55,5.61,4.28
89888,109,16.51,0.43,6,3.02
89892,109,16.51,-0.31,3.49,4.39
89896,120,15,0.35,4.35,7.22
89901,120,15,0.47,7.34,7.73
89905,120,15,-0.31,4.86,6.86
89908,120,15,-0.2,3.65,8.32
89912,120,15,-0.55,2.35,11.22
89916,120,15,-0.59,3.65,9.57
89920,120,15,-0.78,0.98,12.16
89924,120,15,-0.39,2.94,13.1
89927,120,15,-1.18,3.77,13.26
89931,120,15,-0.59,3.65,9.92
89935,120,15,0.24,8.39,9.02
89939,120,15,0.51,4.2,12.75
89944,120,15,0.82,6.28,12.51
89947,120,15,-0.12,6.63,11.69
89951,120,15,-1.14,7.41,13.53
89955,120,15,-0.55,5.88,11.77
89959,120,15,1.41,11.14,3.84
89963,120,15,-0.71,11.22,1.8
89966,120,15,0.31,9.06,3.61
89970,120,15,-1.22,8.71,3.57
89974,120,15,-0.94,6.83,6.12
89978,120,15,0.86,4.94,4.67
89982,120,15,0.71,4.67,5.49
89986,120,15,1.57,1.02,12
89990,120,15,-0.24,-0.35,12.2
89994,120,15,1.45,-0.94,17.3
89998,102,17.65,2,0.24,15.02
90002,102,17.65,1.22,4.71,12.79
90005,102,17.65,1.1,8.39,9.06
90009,102,17.65,-0.08,7.81,3.77
90013,102,17.65,1.33,10.94,3.84
90017,102,17.65,1.92,6.79,7.81
90021,102,17.65,1.57,3.92,13.26
90024,102,17.65,2.2,2.35,15.18
90029,102,17.65,1.49,1.18,10.59
90033,102,17.65,2.16,4.9,8.04
90037,102,17.65,1.22,4.47,5.96
90041,102,17.65,2.28,6.08,4.9
90044,102,17.65,2.59,7.61,1.37
90048,102,17.65,2.75,6.28,5.06
90052,102,17.65,1.88,2.47,12.83
90056,102,17.65,0.86,4.94,14.87
90060,102,17.65,0.78,4.67,14
90063,102,17.65,0.75,6.04,18.44
90067,102,17.65,1.69,2.63,12.43
90072,102,17.65,2.31,8.36,1.37
90076,102,17.65,1.45,8.39,-0.82
90080,102,17.65,2.9,6.79,6.32
90083,102,17.65,-0.16,4.31,8.36
90087,102,17.65,1.53,6.67,10.12
90091,102,17.65,1.18,4.67,12.16
90095,102,17.65,2.12,4.51,12.79
90099,102,17.65,1.37,2.94,13.85
90103,102,17.65,0.67,5.14,12.12
90106,102,17.65,1.92,4.12,10.28
90110,112,16.07,1.37,3.96,7.81
90115,112,16.07,2.2,7.3,8.28
90119,112,16.07,0.43,3.92,13.18
90123,112,16.07,0.98,5.49,12.08
90126,112,16.07,2.2,5.3,11.3
90130,112,16.07,1.22,3.92,9.69
90134,112,16.07,1.96,5.69,11.81
90138,112,16.07,1.73,4.12,7.49
90142,112,16.07,2.16,6.51,8.04
90145,112,16.07,1.22,6.67,8.63
90149,112,16.07,1.29,7.61,5.14
90153,112,16.07,1.65,6.28,7.53
90158,112,16.07,1.29,6.16,8
90161,112,16.07,0.71,5.92,6.9
90165,112,16.07,2.55,9.53,2.82
90169,112,16.07,2.59,4.71,7.18
90173,112,16.07,0.63,5.49,8.43
90176,112,16.07,0.75,3.77,9.92
90180,112,16.07,1.06,5.26,11.38
90184,112,16.07,1.77,2.24,12.08
90188,112,16.07,2.51,4.28,8.51
90192,112,16.07,2.43,3.88,10.36
90195,112,16.07,2.71,4.08,9.1
90200,112,16.07,2.08,4,6.32
90204,112,16.07,1.96,4.9,6.71
90208,112,16.07,2.98,4.63,9.06
90211,112,16.07,2.35,4.24,9.96
90215,112,16.07,1.49,5.84,10.55
90219,109,16.51,1.57,5.1,7.69
90223,109,16.51,2.2,2.35,10.4
90227,109,16.51,1.88,4,10.2
90231,109,16.51,1.96,5.14,7.81
90234,109,16.51,1.33,6.9,9.85
90238,109,16.51,0.9,6.16,10.36
90243,109,16.51,0.2,4.9,8.55
90247,109,16.51,0.08,3.73,9.3
90250,109,16.51,1.57,3.49,10.2
90254,109,16.51,0.43,5.37,9.89
90258,109,16.51,0.24,2.39,11.22
90262,109,16.51,-0.47,5.22,10.83
90266,109,16.51,0.2,3.26,9.57
90269,109,16.51,0.63,5.45,11.53
90273,109,16.51,0.39,2.51,10.63
90277,109,16.51,-0.78,6.98,8.51
90281,109,16.51,0.16,4.2,10.24
90286,109,16.51,0.98,6.35,8.32
90289,109,16.51,1.14,12,7.02
90293,109,16.51,1.26,10.04,7.45
90297,109,16.51,-0.43,3.18,5.92
90301,109,16.51,0.47,2.59,12.98
90305,109,16.51,0.75,-0.98,13.22
90309,109,16.51,1.06,1.92,7.81
90312,109,16.51,1.53,1.29,8.79
90316,109,16.51,0.43,5.22,6.47
90320,109,16.51,0.27,8.39,3.41
90324,109,16.51,-0.16,8.67,2.94
90328,109,16.51,1.22,4.47,3.61
90332,109,16.51,1.65,4.55,6.55
90336,109,16.51,2.28,3.45,8.94
90340,121,14.88,1.26,5.69,12.55
90344,121,14.88,1.73,3.96,12.63
90348,121,14.88,1.57,2.67,10.2
90351,121,14.88,2.2,0.82,10.79
90355,121,14.88,3.18,5.3,8.51
90359,121,14.88,1.65,6.35,4.98
90363,121,14.88,1.37,6.16,5.73
90368,121,14.88,1.22,3.1,11.14
90371,121,14.88,0.71,3.33,11.81
90375,121,14.88,1.14,3.14,10.24
90379,121,14.88,1.33,3.14,12.51
90383,121,14.88,1.8,3.33,11.38
90387,121,14.88,1.65,2.71,10.04
90390,121,14.88,0.2,3.45,11.26
90394,121,14.88,1.14,0.9,9.61
90398,121,14.88,0.55,4.39,7.85
90402,121,14.88,0.78,7.61,7.22
90406,121,14.88,0.43,2.16,12.67
90409,121,14.88,0.24,2.28,13.1
90414,121,14.88,-0.08,2.86,12.12
90418,121,14.88,0.12,1.1,12.87
90422,121,14.88,1.02,3.92,9.61
90426,121,14.88,-1.1,6.79,5.92
90429,121,14.88,-0.39,8.83,8.63
90433,121,14.88,-0.16,5.88,9.85
90437,121,14.88,-1.02,2.67,11.96
90441,101,17.82,-0.2,3.53,12.63
90445,101,17.82,-0.12,3.33,15.85
90449,101,17.82,-0.31,3.92,9.89
90452,101,17.82,-0.08,6.16,10.47
90457,101,17.82,-0.08,6.83,8.39
90461,101,17.82,-0.04,6.63,7.45
90465,101,17.82,0.31,8.04,6.32
90468,101,17.82,0.86,5.18,9.22
90472,101,17.82,0.75,5.45,9.26
90476,101,17.82,1.65,6.79,12.32
90480,101,17.82,1.14,0.71,8.08
90484,101,17.82,2.31,2.28,8.63
90487,101,17.82,1.53,3.73,7.57
90491,101,17.82,2.12,8.67,4.82
90496,101,17.82,2.04,8.36,2.71
90500,101,17.82,1.22,6.08,3.96
90503,101,17.82,1.37,4.59,7.73
90507,101,17.82,1.84,0.82,13.85
90511,101,17.82,1.73,2.43,13.57
90515,101,17.82,1.49,2.24,13.34
90519,101,17.82,1.92,4.35,12.47
90523,101,17.82,3.22,0.47,10.55
90526,101,17.82,1.57,3.8,9.26
90530,101,17.82,2.43,6.47,5.73
90534,101,17.82,2.08,4,9.85
90539,101,17.82,1.45,3.77,9.96
90543,101,17.82,1.96,-1.02,9.89
90546,101,17.82,1.29,5.45,10.87
90550,101,17.82,0.98,2.79,13.26
90554,101,17.82,1.02,0.63,8.63
90558,117,15.38,1.18,0.12,12.32
90562,117,15.38,1.37,4.16,13.45
90565,117,15.38,0.51,4.43,9.81
90569,117,15.38,0.2,5.57,13.34
90573,117,15.38,0.24,7.02,14.16
90577,117,15.38,-0.24,5.3,12.36
90582,117,15.38,0.51,8.71,9.77
90585,117,15.38,-0.04,5.02,10.2
90589,117,15.38,1.22,7.26,5.33
90593,117,15.38,-0.04,5.37,4.24
90597,117,15.38,0.51,7.77,5.33
90601,117,15.38,-0.51,5.65,4.24
90604,117,15.38,-0.82,7.49,2.98
90608,117,15.38,-0.67,5.37,5.49
90612,117,15.38,-1.02,6.51,5.88
90616,117,15.38,-0.59,4.28,6.67
90620,117,15.38,0.43,5.3,7.81
90624,117,15.38,0.24,2.79,9.22
90628,117,15.38,-0.08,4.08,3.45
90632,117,15.38,0.94,9.1,3.77
90636,117,15.38,-0.2,6.28,7.3
90639,117,15.38,-0.2,2,9.1
90643,117,15.38,1.1,0.9,13.89
90647,117,15.38,2.04,-0.98,17.57
90651,117,15.38,1.18,-1.22,13.85
90655,117,15.38,0,2.75,14.63
90658,117,15.38,0.35,5.41,11.53
90662,104,17.31,0,4.94,5.3
90667,104,17.31,-1.53,9.69,10.75
90671,104,17.31,-1.06,6.47,7.41
90675,104,17.31,-0.9,6.9,9.45
90678,104,17.31,-0.78,5.65,9.89
90682,104,17.31,-0.31,3.26,9.1
90686,104,17.31,-0.86,4.98,7.81
90690,104,17.31,-1.18,5.92,5.49
90694,104,17.31,-0.94,7.34,6.79
90697,104,17.31,0.47,3.77,6.28
90701,104,17.31,0,2.71,9.69
90705,104,17.31,1.02,2.39,9.85
90710,104,17.31,1.69,2.67,10.04
90713,104,17.31,1.57,4.75,11.1
90717,104,17.31,-0.16,4.39,11.77
90721,104,17.31,0.08,4.63,10.75
90725,104,17.31,-0.24,3.8,11.89
90729,104,17.31,-0.27,2.94,15.06
90733,104,17.31,2.04,4.71,15.22
90736,104,17.31,0.78,4.39,13.38
90740,104,17.31,0.55,9.69,10.67
90744,104,17.31,-0.35,7.18,10.43
90748,104,17.31,-0.55,7.61,7.88
90753,104,17.31,-0.82,5.81,8.79
90757,104,17.31,-0.78,4.79,10.98
90760,104,17.31,-2.12,4.59,13.22
90764,104,17.31,-0.51,5.14,13.53
90768,104,17.31,-0.31,6.04,9.02
90772,104,17.31,-0.86,5.45,12.08
90776,104,17.31,-0.59,8.43,10.12
90779,104,17.31,-1.14,7.61,2.98
90783,121,14.88,-0.98,7.61,0.82
90787,121,14.88,-0.94,7.69,5.33
90791,121,14.88,-0.12,6.59,6.86
90796,121,14.88,-0.63,5.92,8.43
90799,121,14.88,0.08,6.16,10.4
90803,121,14.88,0.27,3.8,8.36
90807,121,14.88,-1.18,2.71,10.16
90811,121,14.88,1.65,2.24,8.39
90815,121,14.88,-0.16,3.45,5.14
90818,121,14.88,0.9,3.61,3.69
90822,121,14.88,0.75,6.71,3.73
90826,121,14.88,0.43,0.04,7.88
90830,121,14.88,0.82,1.49,7.73
90833,121,14.88,-1.45,-1.69,7.96
90838,121,14.88,0.39,4.24,8.87
90842,121,14.88,-0.27,2.51,8.71
90846,121,14.88,0.86,0.98,9.69
90850,121,14.88,1.53,1.14,12.47
90853,121,14.88,-0.12,3.77,11.57
90857,121,14.88,0.55,2.55,12.32
90861,121,14.88,0.9,4.55,13.22
90865,121,14.88,1.8,2.12,14.32
90869,121,14.88,2.2,4.35,10.75
90872,121,14.88,2.16,9.06,7.14
90876,121,14.88,0.39,9.02,5.33
90881,121,14.88,4.63,10.24,10.55
90885,121,14.88,1.18,6.24,8.59
90889,106,16.98,0.78,1.45,10.63
90893,106,16.98,2.16,2.28,10.59
90896,106,16.98,0.51,0.59,11.96
90900,106,16.98,0.86,3.18,11.65
90904,106,16.98,-0.08,5.49,10.32
90908,106,16.98,0.75,4.59,12.71
90912,106,16.98,1.06,1.69,11.77
90916,106,16.98,0.94,3.26,11.3
90919,106,16.98,0.78,2.16,10
90924,106,16.98,0.43,8.43,9.73
90928,106,16.98,0.31,8.08,7.45
90932,106,16.98,1.18,6.55,5.88
90935,106,16.98,1.22,6.98,1.88
90939,106,16.98,2.55,7.22,-1.92
90943,106,16.98,1.45,5.96,-1.57
90947,106,16.98,1.61,5.37,-6.08
90951,106,16.98,1.49,4.28,3.84
90954,106,16.98,0.67,2.79,14.28
90958,106,16.98,-1.73,-0.63,39.27
90962,106,16.98,0.2,-2.86,45.7
90967,106,16.98,-2.94,-3.37,48.37
90971,106,16.98,-1.77,7.02,30.44
90974,106,16.98,1.33,16.04,1.37
90978,106,16.98,2.16,19.5,-6.28
90982,106,16.98,-1.53,19.18,-2.16
90986,106,16.98,3.77,8.36,6.83
90990,106,16.98,0.43,3.3,3.84
90994,106,16.98,0.67,0.35,9.92
90997,106,16.98,5.1,-2.24,7.41
91001,112,16.07,4.75,1.29,5.06
91005,112,16.07,4.2,3.1,1.14
91010,112,16.07,4.55,5.81,0.78
91013,112,16.07,2,10.24,-1.22
91017,112,16.07,2.59,5.45,3.06
91021,112,16.07,-1.22,2.39,13.22
91025,112,16.07,-2.16,2.67,16.63
91029,112,16.07,-1.41,-0.55,23.34
91033,112,16.07,-0.86,2.98,16.63
91036,112,16.07,3.1,-0.35,14.44
91040,112,16.07,1.57,0.24,9.77
91044,112,16.07,3.33,4.16,7.14
91048,112,16.07,4.31,3.41,4.04
91053,112,16.07,2.24,6.04,11.02
91056,112,16.07,2.12,6,7.49
91060,112,16.07,2.43,5.77,10.36
91064,112,16.07,0.98,4.24,12.4
91068,112,16.07,0.78,4.43,12.04
91072,112,16.07,1.61,8,11.18
91075,112,16.07,2.59,6.35,5.73
91079,112,16.07,1.96,6.16,5.57
91083,112,16.07,0,7.3,5.41
91087,112,16.07,-0.31,3.22,6.35
91090,112,16.07,-0.16,7.77,6.94
91095,112,16.07,0.78,7.3,8.51
91099,112,16.07,0.39,5.57,11.3
91103,112,16.07,-0.59,9.53,9.26
91107,106,16.98,0.75,6.43,7.49
91110,106,16.98,0.16,4.75,8.75
91114,106,16.98,-0.82,4.43,7.34
91118,106,16.98,1.18,5.57,5.84
91122,106,16.98,-0.31,3.1,7.14
91125,106,16.98,0.08,5.37,6.51
91129,106,16.98,-0.04,5.33,6.86
91133,106,16.98,-0.31,5.88,6.67
91138,106,16.98,0.31,7.14,4.75
91142,106,16.98,-0.75,5.06,5.14
91145,106,16.98,-0.59,7.34,5.1
91149,106,16.98,-0.16,2.16,7.18
91153,106,16.98,-0.43,2.94,11.45
91157,106,16.98,-0.24,0.86,16.08
91161,106,16.98,0.43,-0.24,13.61
91164,106,16.98,0.67,2.24,5.96
91168,106,16.98,2.94,0.35,7.22
91172,106,16.98,0.94,-1.8,8.36
91176,106,16.98,1.41,5.49,13.93
91180,106,16.98,1.65,3.3,13.06
91184,106,16.98,1.92,9.92,10.16
91188,106,16.98,1.57,20.95,4.82
91192,106,16.98,1.18,22.52,3.73
91196,106,16.98,2.31,19.61,1.45
91200,106,16.98,1.1,14.67,9.69
91203,106,16.98,-0.2,3.84,13.3
91207,106,16.98,-1.96,-9.02,21.06
91211,106,16.98,0.9,-12.28,26.32
91215,106,16.98,1.49,-3.69,21.22
91219,106,16.98,2.9,6.79,7.65
91224,117,15.38,4,12.24,0.12
91227,117,15.38,4.08,7.14,5.41
91231,117,15.38,2.59,3.88,9.85
91235,117,15.38,-1.41,3.22,9.69
91239,117,15.38,1.96,3.69,8.67
91243,117,15.38,1.06,8.16,11.02
91246,117,15.38,-0.82,6.43,11.92
91250,117,15.38,0.82,7.18,9.85
91254,117,15.38,1.22,4.63,5.61
91258,117,15.38,-2.04,6.39,7.02
91262,117,15.38,0.27,2.75,7.18
91266,117,15.38,1.33,3.37,7.85
91270,117,15.38,1.57,3.3,11.34
91274,117,15.38,-1.8,1.65,16.71
91278,117,15.38,-1.37,3.26,12.98
91282,117,15.38,1.49,1.26,12.4
91285,117,15.38,0.08,6.75,9.96
91289,117,15.38,-0.82,8.08,9.73
91293,117,15.38,0.24,5.61,7.26
91297,117,15.38,0.63,5.77,3.65
91301,117,15.38,0.67,8.32,7.18
91304,117,15.38,-0.71,4.59,9.06
91309,117,15.38,0.39,5.22,9.65
91313,117,15.38,0.16,1.65,7.45
91317,117,15.38,0.35,0.71,6.59
91320,117,15.38,0.71,3.33,5.45
91324,117,15.38,0.82,4.12,7.53
91328,104,17.31,1.14,2.86,10.63
91332,104,17.31,0.16,4.31,10.24
91336,104,17.31,1.37,4.47,9.77
91339,104,17.31,1.37,7.34,6.67
91343,104,17.31,0.75,5.18,4.08
91347,104,17.31,1.88,6.47,4.9
91352,104,17.31,1.45,6.12,2
91355,104,17.31,2.47,6.86,0.04
91359,104,17.31,1.49,0.59,7.49
91363,104,17.31,0.71,-0.94,15.34
91367,104,17.31,2.12,-7.57,37.23
91371,104,17.31,4,-3.14,34.87
91374,104,17.31,3.3,4.63,15.85
91378,104,17.31,0.82,13.73,7.92
91382,104,17.31,3.92,19.02,-0.98
91386,104,17.31,4.04,14.08,2.55
91390,104,17.31,2.94,12.2,5.41
91395,104,17.31,1.45,9.06,14.83
91398,104,17.31,0.63,5.06,14.59
91402,104,17.31,1.96,6.24,8.9
91406,104,17.31,0.39,7.18,3.18
91410,104,17.31,1.65,3.77,2.9
91414,104,17.31,1.49,6.28,-3.96
91417,104,17.31,0.9,4.08,1.22
91421,104,17.31,0.27,5.18,5.92
91425,104,17.31,-1.29,6.32,9.18
91429,104,17.31,0.59,11.65,9.22
91433,104,17.31,-0.51,7.34,8.98
91437,109,16.51,0.82,5.61,6.39
91441,109,16.51,0.04,3.53,7.26
91445,109,16.51,1.45,0.16,9.34
91449,109,16.51,1.14,1.88,7.45
91453,109,16.51,-0.31,4.28,10.2
91456,109,16.51,0,-0.86,16.4
91460,109,16.51,-0.08,-1.96,15.02
91464,109,16.51,0.63,2.71,14.83
91468,109,16.51,0.9,5.06,18.28
91472,109,16.51,-0.04,3.84,17.02
91475,109,16.51,-0.67,0.12,13.69
91480,109,16.51,-1.45,5.77,12.12
91484,109,16.51,-0.51,5.84,15.46
91488,109,16.51,-2.08,5.02,8.83
91492,109,16.51,-2.2,3.18,7.34
91496,109,16.51,-1.61,7.37,7.85
91499,109,16.51,-1.33,5.88,8.55
91503,109,16.51,-0.71,6.86,11.49
91507,109,16.51,-0.39,5.22,9.02
91511,109,16.51,-0.75,4.67,11.57
91515,109,16.51,-0.43,2.2,10.28
91518,109,16.51,0.82,2.98,9.85
91523,109,16.51,0.51,2.98,7.41
91527,109,16.51,1.45,3.84,3.45
91531,109,16.51,1.37,3.69,8
91534,109,16.51,1.26,1.45,10.04
91538,109,16.51,0.98,3.77,7.26
91542,109,16.51,0.2,4.79,7.41
91546,109,16.51,1.77,4.9,5.73
91550,109,16.51,1.49,5.02,6.28
91553,109,16.51,1.06,5.53,8.24
91557,109,16.51,0.71,3.96,9.69
91561,109,16.51,1.33,1.69,13.45
91566,109,16.51,1.1,3.14,13.18
91570,109,16.51,1.73,1.73,11.14
91573,109,16.51,2.63,5.37,6.83
91577,109,16.51,1.88,1.57,7.77
91581,109,16.51,1.8,-1.73,7.14
91585,109,16.51,1.73,7.96,1.06
91589,109,16.51,0.2,16.4,-0.63
91592,109,16.51,-0.12,15.38,3.49
91596,109,16.51,0.27,17.81,4.04
91600,109,16.51,1.45,7.02,14.04
91604,109,16.51,2.2,1.57,18.87
91609,109,16.51,3.18,-4.28,15.53
91613,109,16.51,4.31,-2.67,16.32
91616,109,16.51,3.3,1.73,11.1
91620,109,16.51,3.45,5.1,10.75
91624,109,16.51,1.41,6.51,9.77
91628,109,16.51,1.8,5.69,9.81
91632,109,16.51,2.04,1.96,11.89
91635,109,16.51,2.55,0.24,14.51
91639,109,16.51,1.33,-1.14,18.01
91643,109,16.51,2.08,1.69,13.02
91648,109,16.51,1.61,6.28,11.77
91652,109,16.51,2.31,8.39,12.12
91656,109,16.51,1.33,7.88,15.14
91659,109,16.51,0.47,4.2,13.96
91663,117,15.38,-1.1,0.86,13.02
91667,117,15.38,-0.39,4.63,7.61
91671,117,15.38,-0.75,7.61,5.33
91675,117,15.38,-1.57,8.28,5.53
91678,117,15.38,-1.61,9.61,3.22
91682,117,15.38,-1.26,7.41,5.69
91686,117,15.38,-1.1,10,4.28
91691,117,15.38,-0.59,6.98,5.06
91695,117,15.38,-1.29,8.2,5.26
91698,117,15.38,-1.73,3.3,6.12
91702,117,15.38,-1.06,7.77,3.88
91706,117,15.38,-0.59,3.53,2.98
91710,117,15.38,-1.26,6.98,1.06
91713,117,15.38,-1.41,4.16,2.08
91717,117,15.38,-0.55,6.04,2
91721,117,15.38,0.59,3.73,5.02
91725,117,15.38,-0.04,5.84,6.9
91729,117,15.38,-0.63,4.08,9.65
91732,117,15.38,0.75,2.67,9.45
91737,117,15.38,-0.16,0.71,11.69
91741,117,15.38,0.71,1.73,12.55
91745,117,15.38,1.02,-1.41,12.28
91749,117,15.38,1.02,2.59,13.06
91752,117,15.38,2.16,0.78,15.06
91756,117,15.38,1.49,1.92,10.94
91760,117,15.38,1.96,3.84,11.81
91764,101,17.82,0.75,1.49,11.02
91768,101,17.82,0.12,3.69,11.96
91772,101,17.82,-0.16,3.22,10.16
91776,101,17.82,0.98,4.35,6.83
91780,101,17.82,1.8,7.1,5.61
91784,101,17.82,-3.92,12.28,14.63
91788,101,17.82,0.59,6.32,6.67
91792,101,17.82,0.2,7.61,5.14
91795,101,17.82,0.82,8,5.26
91799,101,17.82,4.04,-1.1,9.22
91803,101,17.82,0.86,1.8,11.34
91807,101,17.82,1.41,3.18,7.41
91811,101,17.82,0.08,3.65,8.2
91814,101,17.82,1.61,6.2,5.73
91819,101,17.82,1.49,5.81,6.39
91823,101,17.82,1.14,5.84,5.3
91827,101,17.82,0.82,5.22,9.26
91830,101,17.82,0.24,9.1,8.12
91834,101,17.82,-0.35,6.28,8.79
91838,101,17.82,0.2,3.69,15.85
91842,101,17.82,0.9,6.16,15.85
91846,101,17.82,-0.63,5.02,16.91
91849,101,17.82,0.43,7.57,12.98
91853,101,17.82,1.02,7.26,12.43
91857,101,17.82,0.12,6.47,11.02
91862,101,17.82,-0.08,6.75,8.2
91866,101,17.82,-1.02,10.79,9.3
91869,101,17.82,-0.47,6.71,11.49
91873,101,17.82,-0.43,5.73,10.9
91877,113,15.93,-0.39,6.71,10.55
91881,113,15.93,0.82,5.69,8.24
91885,113,15.93,0.86,8.79,4.16
91889,113,15.93,1.1,6.2,5.18
91892,113,15.93,1.02,6.59,9.41
91896,113,15.93,2,-0.51,11.53
91900,113,15.93,2.24,1.41,13.14
91905,113,15.93,2.35,-0.2,15.3
91909,113,15.93,3.61,2.94,14.4
91912,113,15.93,1.14,0.35,16.16
91916,113,15.93,2.2,1.18,14.67
91920,113,15.93,1.88,-0.08,15.97
91924,113,15.93,1.88,5.73,9.1
91928,113,15.93,2.16,5.18,8.16
91931,113,15.93,1.02,5.26,9.77
91935,113,15.93,0.67,4.35,11.02
91939,113,15.93,0.94,4.82,4.75
91943,113,15.93,1.29,7.02,8.24
91948,113,15.93,0.43,4.24,6.98
91951,113,15.93,1.26,2.51,7.61
91955,113,15.93,0.27,6.63,4.24
91959,113,15.93,-0.16,2.55,2.63
91963,113,15.93,-0.12,4.2,3.3
91966,113,15.93,-0.12,4.79,3.37
91970,113,15.93,0,4.55,4.71
91974,113,15.93,-0.75,4.98,9.06
91978,113,15.93,0.35,6.63,10.4
91982,113,15.93,0.59,6.83,10.12
91985,108,16.67,0.82,6.9,8.94
91990,108,16.67,1.02,9.22,9.22
91994,108,16.67,-0.31,7.81,8.9
91998,108,16.67,0.78,6.04,8.32
92002,108,16.67,-0.12,5.65,8.55
92005,108,16.67,1.06,3.33,11.34
92009,108,16.67,0.43,1.88,10.16
92013,108,16.67,0.78,3.8,9.38
92017,108,16.67,0.47,2.47,10.2
92021,108,16.67,-0.04,2.16,7.18
92024,108,16.67,0.75,4.2,6.51
92028,108,16.67,2.35,0.55,6.59
92033,108,16.67,1.1,5.18,5.92
92037,108,16.67,1.18,1.18,11.57
92040,108,16.67,0.24,4.12,9.89
92044,108,16.67,-0.51,2.67,13.73
92048,108,16.67,-0.86,-0.08,12.83
92052,108,16.67,-0.63,5.45,10.12
92056,108,16.67,0.86,4.98,10.28
92060,108,16.67,1.06,7.61,4.28
92063,108,16.67,1.57,8.83,5.41
92067,108,16.67,0.67,6.51,6.83
92071,108,16.67,0.12,8.51,7.3
92076,108,16.67,0.63,7.77,7.14
92079,108,16.67,1.26,4.67,11.85
92083,108,16.67,0.94,0.63,10.32
92087,108,16.67,0.82,3.96,4.86
92091,108,16.67,1.49,6.86,9.45
92095,108,16.67,0.98,1.69,11.96
92098,108,16.67,1.06,3.37,13.34
92102,117,15.38,2.75,-3.41,17.18
92106,117,15.38,2.12,0.55,12.43
92110,117,15.38,2.63,2.79,14.44
92114,117,15.38,1.8,8.28,11.49
92119,117,15.38,2.2,8.83,8.04
92122,117,15.38,1.8,5.41,10.98
92126,117,15.38,1.88,5.88,10.32
92130,117,15.38,3.37,3.84,11.1
92134,117,15.38,3.61,4.55,9.53
92138,117,15.38,2.98,5.22,5.88
92141,117,15.38,2.59,5.92,12.32
92145,117,15.38,1.69,5.3,10.63
92149,117,15.38,2.63,1.06,8.2
92153,117,15.38,2.24,4.94,5.45
92157,117,15.38,1.57,5.84,4.2
92161,117,15.38,0.82,7.81,3.02
92165,117,15.38,0.2,5.81,7.14
92169,117,15.38,-0.78,2.75,9.22
92173,117,15.38,-0.63,-0.24,11.1
92177,117,15.38,-0.75,1.18,7.41
92180,117,15.38,-0.16,1.8,9.61
92184,117,15.38,-0.04,-1.14,8.12
92188,117,15.38,-1.37,0.04,12.91
92192,117,15.38,-1.18,2.79,12.55
92196,117,15.38,-2.08,3.65,14.12
92199,117,15.38,-1.88,8,13.96
92204,117,15.38,-2.08,4.98,13.53
92208,106,16.98,-1.06,8.08,10.24
92212,106,16.98,-0.78,5.84,10.9
92216,106,16.98,-1.8,9.26,4.12
92220,106,16.98,0.12,7.65,6.12
92223,106,16.98,-0.43,5.18,10
92227,106,16.98,-0.63,4.75,11.26
92231,106,16.98,-0.04,5.14,10.24
92235,106,16.98,-0.75,6.35,8.39
92239,106,16.98,-0.67,5.84,7.26
92242,106,16.98,-0.75,8.47,3.65
92247,106,16.98,-0.16,8.43,1.41
92251,106,16.98,-0.9,7.18,1.18
92255,106,16.98,-1.18,6.67,4.67
92258,106,16.98,-1.14,4.08,7.96
92262,106,16.98,-1.18,3.18,7.65
92266,106,16.98,0.08,2.39,8.2
92270,106,16.98,0.35,1.61,9.77
92274,106,16.98,1.26,2.43,11.1
92277,106,16.98,1.14,3.18,7.06
92281,106,16.98,0.55,7.26,6.79
92285,106,16.98,1.06,5.61,11.22
92290,106,16.98,-0.35,3.69,14.83
92294,106,16.98,2.08,4.08,12.4
92297,106,16.98,1.49,4.55,12.71
92301,106,16.98,1.73,4.63,12.36
92305,106,16.98,0.63,3.37,13.81
92309,106,16.98,1.14,2.98,21.3
92313,106,16.98,1.69,1.8,15.53
92317,109,16.51,1.88,5.18,16.67
92320,109,16.51,1.92,7.73,10.47
92324,109,16.51,0.39,7.45,5.33
92328,109,16.51,1.88,8.87,5.1
92333,109,16.51,0.9,6.24,4.75
92337,109,16.51,2.47,10.75,0.98
92340,109,16.51,1.96,9.81,3.53
92344,109,16.51,0.35,4.2,4.55
92348,109,16.51,1.8,0.71,6.16
92352,109,16.51,0.71,2.63,4.51
92355,109,16.51,0.67,2.2,4.04
92359,109,16.51,0.31,0.2,9.38
92363,109,16.51,-0.16,1.84,9.96
92367,109,16.51,0.04,2.98,14.08
92371,109,16.51,-2.51,1.37,13.61
92375,109,16.51,-1.1,4.98,14
92379,109,16.51,-1.29,3.37,14.47
92383,109,16.51,-0.86,-0.24,13.34
92387,109,16.51,-0.31,5.1,9.89
92391,109,16.51,0.12,4.67,8.87
92394,109,16.51,-0.94,7.37,12.08
92398,109,16.51,-1.02,3.45,13.18
92402,109,16.51,0.98,-1.33,12.04
92406,109,16.51,0.67,6.63,7.53
92410,109,16.51,2.51,4.04,17.22
