Brick,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
310180,87,20.69,1.45,7.26,7.49
310184,87,20.69,0.78,6.55,7.37
310189,87,20.69,1.29,7.26,7.92
310193,87,20.69,-0.39,7.61,17.22
310196,87,20.69,0.04,5.65,14.91
310200,87,20.69,0.63,7.34,12.83
310204,87,20.69,2.08,7.02,11.41
310208,87,20.69,2.86,8.51,9.92
310212,87,20.69,2.35,6.32,7.49
310215,87,20.69,2.67,4.39,12.75
310219,87,20.69,2.28,5.45,15.06
310223,87,20.69,2,2.04,15.14
310227,87,20.69,2.67,6.16,11.14
310232,87,20.69,3.41,6.24,9.1
310235,87,20.69,2.35,6.59,2.2
310239,87,20.69,3.33,11.81,-5.69
310243,87,20.69,2.2,11.22,-4.16
310247,87,20.69,2,9.14,0.43
310251,87,20.69,2.79,5.53,6.94
310254,87,20.69,3.14,1.65,13.1
310258,87,20.69,3.14,5.65,9.65
310262,87,20.69,1.06,5.84,5.53
310266,97,18.56,0.35,5.1,4.71
310270,97,18.56,0.16,1.53,10.94
310274,97,18.56,1.18,3.26,11.73
310278,97,18.56,-0.67,-1.96,15.49
310282,97,18.56,1.33,-0.51,16.16
310286,97,18.56,1.14,-0.2,15.22
310290,97,18.56,1.22,-0.16,13.38
310294,97,18.56,1.77,3.49,9.26
310297,97,18.56,1.26,5.37,6.94
310301,97,18.56,0.75,1.29,6.59
310305,97,18.56,-0.08,2.12,6.35
310309,97,18.56,0.98,1.49,9.85
310312,97,18.56,0.75,3.45,8.28
310317,97,18.56,-0.27,8.98,5.96
310321,97,18.56,-0.12,8.98,4.94
310325,97,18.56,-0.67,10.9,2.39
310329,97,18.56,0.59,8.63,4.16
310332,97,18.56,-0.35,9.41,8.08
310336,97,18.56,0.75,5.06,5.53
310340,97,18.56,1.22,4.24,5.61
310344,97,18.56,2.51,4.31,7.92
310348,97,18.56,3.3,2,16
310351,97,18.56,2.79,1.29,19.5
310355,97,18.56,4.39,5.26,14.91
310360,94,19.15,1.8,6.55,12.47
310364,94,19.15,2.47,8.43,10.36
310368,94,19.15,1.45,5.81,13.34
310372,94,19.15,2.75,8,23.26
310375,94,19.15,2.79,4.28,20.63
310379,94,19.15,2.75,6.55,15.61
310383,94,19.15,2.63,7.3,13.57
310387,94,19.15,-0.39,9.3,6.71
310391,94,19.15,-0.51,14.51,-5.06
310394,94,19.15,-0.86,13.61,-2.39
310398,94,19.15,0.16,8.32,1.53
310403,94,19.15,2.12,4.43,9.06
310407,94,19.15,2.12,3.61,11.92
310411,94,19.15,4.71,5.26,11.92
310415,94,19.15,2.55,4.94,12.4
310418,94,19.15,2.79,5.06,9.89
310422,94,19.15,2,4.43,11.81
310426,94,19.15,2.75,3.26,12.04
310430,94,19.15,2.63,5.02,11.85
310434,94,19.15,2.55,2.51,11.02
310437,94,19.15,3.65,5.45,11.92
310441,94,19.15,3.1,5.81,11.3
310446,94,19.15,3.77,3.84,9.85
310450,94,19.15,1.61,1.84,13.61
310454,94,19.15,0.98,1.92,11.1
310458,94,19.15,1.53,5.65,9.06
310461,101,17.82,2.31,4.82,10.32
310465,101,17.82,1.73,7.81,7.41
310469,101,17.82,2.12,12.04,4.55
310473,101,17.82,1.96,11.89,4.43
310477,101,17.82,1.14,10.94,7.41
310481,101,17.82,2.04,7.96,8.94
310484,101,17.82,1.77,5.1,7.1
310489,101,17.82,3.22,0.86,10.47
310493,101,17.82,1.84,-1.02,10.36
310497,101,17.82,0.78,1.37,9.92
310501,101,17.82,0.47,0.86,8.47
310505,101,17.82,1.14,6.79,9.85
310508,101,17.82,1.84,4.39,9.38
310512,101,17.82,2.04,10.59,8.36
310516,101,17.82,1.77,10.67,11.38
310520,101,17.82,2.47,10.43,9.38
310524,101,17.82,1.73,8.08,13.65
310529,101,17.82,1.84,0.31,15.1
310533,101,17.82,2.71,2.47,11.65
310537,101,17.82,2.28,3.06,7.92
310540,101,17.82,1.26,4.75,1.45
310544,83,21.69,-0.71,8.79,-0.35
310548,83,21.69,-0.2,5.69,3.53
310552,83,21.69,1.53,6.51,5.57
310556,83,21.69,1.53,7.06,6.55
310559,83,21.69,1.37,11.65,5.57
310563,83,21.69,0.24,13.42,7.85
310567,83,21.69,0.35,10.24,10.83
310572,83,21.69,1.37,7.02,16.63
310576,83,21.69,2.39,3.96,13.3
310580,83,21.69,0.31,1.8,11.73
310583,83,21.69,-0.16,-0.55,13.22
310587,83,21.69,1.02,-2.67,10.79
310591,83,21.69,1.37,-1.69,12.98
310595,83,21.69,2.9,3.18,7.18
310599,83,21.69,2.47,2.31,8.9
310602,83,21.69,2.51,7.18,12.67
310606,83,21.69,2.12,6.55,12.98
310610,83,21.69,2,5.53,17.3
310615,83,21.69,1.06,6,13.77
310619,83,21.69,3.53,7.26,10.4
310623,83,21.69,1.92,6.43,8.94
310626,83,21.69,1.53,5.22,10.24
310630,83,21.69,1.65,0.47,8.2
310634,83,21.69,1.92,5.3,6.28
310638,94,19.15,0.94,5.06,6.75
310641,94,19.15,2.08,1.69,6.2
310645,94,19.15,0.75,-0.16,9.57
310649,94,19.15,0.24,0.04,11.34
310653,94,19.15,0.75,2.94,10.43
310658,94,19.15,2.51,2.86,11.1
310662,94,19.15,1.73,2.39,14.87
310665,94,19.15,0.78,2.35,15.61
310669,94,19.15,0.39,5.22,9.81
310673,94,19.15,0.86,6.28,9.69
310677,94,19.15,1.33,6.63,8.28
310681,94,19.15,0.35,7.92,10.83
310684,94,19.15,0.98,6.32,14.47
310688,94,19.15,0.63,7.18,12.32
310692,94,19.15,1.61,7.1,11.06
310696,94,19.15,0.39,7.81,8.08
310701,94,19.15,0.47,8.79,6.71
310704,94,19.15,0.24,6.59,7.85
310708,94,19.15,0.24,3.88,7.34
310712,94,19.15,1.1,4.04,3.61
310716,94,19.15,0.63,4.04,2.86
310719,94,19.15,0.75,4.55,3.02
310723,94,19.15,0.31,3.22,7.81
310727,89,20.22,0.9,6.35,10.28
310731,89,20.22,1.45,3.41,12.36
310735,89,20.22,0.86,3.26,12.55
310738,89,20.22,1.18,4.94,10.28
310743,89,20.22,-0.98,8.9,7.81
310747,89,20.22,-0.63,9.1,4.43
310751,89,20.22,1.45,5.77,8.32
310755,89,20.22,0.63,6.83,9.26
310758,89,20.22,1.65,5.26,11.73
310762,89,20.22,1.84,2.82,9.22
310766,89,20.22,0.47,9.02,5.45
310770,89,20.22,0.55,4.51,3.06
310774,89,20.22,0.55,5.57,4.63
310777,89,20.22,0.75,3.37,6.2
310781,89,20.22,0.39,3.22,9.61
310786,89,20.22,0.71,7.69,10.9
310790,89,20.22,0.9,7.22,14
310794,89,20.22,1.18,7.77,13.96
310797,89,20.22,0.43,7.06,16
310801,89,20.22,-0.67,6.43,13.89
310805,89,20.22,-0.35,5.96,12
310809,89,20.22,0.51,4.43,12.71
310813,89,20.22,-0.16,4.63,11.65
310816,89,20.22,0.55,2.24,12.83
310820,89,20.22,1.41,4.31,9.57
310824,89,20.22,1.26,2.86,11.57
310829,89,20.22,1.06,2.08,10.79
310833,106,16.98,1.18,5.65,10.67
310837,106,16.98,2.16,5.33,11.77
310841,106,16.98,1.22,5.41,7.88
310844,106,16.98,1.73,10,5.26
310848,106,16.98,1.14,8.59,6.83
310852,106,16.98,2.04,9.18,7.3
310856,106,16.98,1.8,6.67,11.22
310860,106,16.98,1.73,6.16,10.47
310864,106,16.98,2,4.35,10.12
310867,106,16.98,1.29,5.88,8.12
310872,106,16.98,2.51,3.88,10.63
310876,106,16.98,0.63,5.65,10.59
310880,106,16.98,1.77,10,9.49
310884,106,16.98,1.84,6.59,10.12
310888,106,16.98,2.51,6.39,10.75
310892,106,16.98,1.69,4.79,13.57
310896,106,16.98,1.41,5.69,15.26
310899,106,16.98,1.77,1.49,15.18
310903,106,16.98,2.86,4.75,12.94
310907,106,16.98,2.63,8.08,13.53
310912,106,16.98,2.63,7.53,8.75
310916,83,21.69,2.63,7.37,6.08
310920,83,21.69,1.8,9.65,4
310923,83,21.69,2,7.53,4.28
310927,83,21.69,2.63,6.67,4.63
310931,83,21.69,2.98,5.33,6.12
310935,83,21.69,3.02,10.83,7.77
310939,83,21.69,0.86,4.75,6.71
310942,83,21.69,0.55,6.16,5.1
310946,83,21.69,1.77,2.04,7.02
310950,83,21.69,1.8,3.69,3.8
310955,83,21.69,1.8,4.82,5.14
310958,83,21.69,0.31,1.84,7.41
310962,83,21.69,-0.08,1.92,11.81
310966,83,21.69,0.55,1.57,11.26
310970,83,21.69,0.78,6.39,8.36
310974,83,21.69,0.39,4.79,8.24
310977,83,21.69,0.86,7.53,8.28
310981,83,21.69,1.02,5.92,19.34
310985,83,21.69,1.73,6.63,10.08
310989,83,21.69,2.39,8.75,12.91
310993,83,21.69,2.35,6.71,16.12
310998,83,21.69,1.73,6,8.83
311001,83,21.69,2.08,4.24,8.63
311005,89,20.22,0.47,3.14,14.04
311009,89,20.22,2.12,1.53,10.43
311013,89,20.22,4.43,2.55,12.16
311017,89,20.22,4.28,4.16,11.81
311020,89,20.22,4.2,2.55,9.38
311024,89,20.22,2.55,9.89,4.86
311028,89,20.22,1.06,2.9,10.32
311032,89,20.22,1.33,1.22,17.57
311036,89,20.22,-0.24,6.83,10.43
311040,89,20.22,2,4.35,8.75
311044,89,20.22,-0.08,5.33,12.67
311048,89,20.22,1.1,7.37,11.02
311052,89,20.22,-0.51,9.49,8.16
311056,89,20.22,-0.31,7.61,12.4
311059,89,20.22,-0.16,7.1,9.49
311063,89,20.22,0.12,8.2,7.88
311067,89,20.22,-1.45,7.41,8.47
311071,89,20.22,-0.51,5.77,9.26
311075,89,20.22,-1.37,5.3,11.53
311078,89,20.22,1.26,9.34,4.71
311083,89,20.22,1.33,8,0.82
311087,89,20.22,0.31,8.36,-2.55
311091,89,20.22,-1.29,1.96,4.98
311095,90,20,-0.67,-4.82,14.24
311098,90,20,0,0.08,12.43
311102,90,20,1.18,-0.78,14.59
311106,90,20,-0.27,4.24,12.94
311110,90,20,-0.35,0.43,14.63
311114,90,20,-0.63,4.31,12.55
311117,90,20,0.16,5.14,10.87
311121,90,20,0.9,6.35,11.18
311126,90,20,0.08,3.88,11.45
311130,90,20,-0.16,3.88,12.43
311134,90,20,0.39,4.63,10.51
311137,90,20,1.22,2.59,7.96
311141,90,20,0.75,5.41,7.96
311145,90,20,-0.78,3.84,6.98
311149,90,20,0.63,3.3,9.26
311152,90,20,2.08,7.3,8.24
311156,90,20,0.24,5.1,11.02
311160,90,20,-0.55,7.53,10.71
311164,90,20,2.75,6.2,13.26
311169,90,20,1.41,7.02,10.94
311172,90,20,0.71,11.65,9.81
311176,90,20,1.69,8.98,8.9
311180,90,20,2.16,9.77,8.51
311184,90,20,3.06,6.86,8.98
311188,90,20,2.04,6.51,11.85
311191,96,18.75,1.49,4.2,7.41
311195,96,18.75,2.86,5.65,6.75
311199,96,18.75,2.16,4.28,6.94
311203,96,18.75,2.82,6.98,3.73
311206,96,18.75,2.75,8.32,1.92
311211,96,18.75,3.02,3.49,3.37
311215,96,18.75,2.28,1.8,6.71
311219,96,18.75,3.69,5.81,10.47
311223,96,18.75,2.39,0.39,14.44
311227,96,18.75,3.57,7.45,11.77
311230,96,18.75,2.79,6,10.94
311234,96,18.75,1.22,6.67,9.22
311238,96,18.75,1.49,0.82,12.51
311242,96,18.75,1.53,2.28,13.81
311246,96,18.75,2.28,5.14,8.9
311249,96,18.75,0.63,2.94,9.14
311254,96,18.75,0.67,2.43,9.41
311258,96,18.75,1.88,5.73,8.63
311262,96,18.75,0.27,3.88,12.75
311265,96,18.75,1.33,0.63,14.4
311269,96,18.75,0.24,0.9,13.49
311273,96,18.75,1.29,0.86,9.1
311277,86,20.93,2.39,2.08,8.16
311281,86,20.93,1.14,5.61,7.69
311284,86,20.93,2.04,6.35,6.39
311288,86,20.93,1.29,8.24,8.32
311292,86,20.93,1.61,9.65,7.69
311297,86,20.93,1.84,6.71,11.38
311301,86,20.93,2.31,3.57,9.57
311304,86,20.93,2.16,4.86,8.32
311308,86,20.93,0.59,5.57,9.06
311312,86,20.93,-0.35,5.49,7.85
311316,86,20.93,0.55,5.45,6.08
311320,86,20.93,1.37,6.83,4.59
311323,86,20.93,2.59,6.63,5.96
311327,86,20.93,2.08,6.71,9.22
311331,86,20.93,2.24,3.96,12.63
311335,86,20.93,1.65,2.98,14.47
311340,86,20.93,0.2,3.92,13.42
311343,86,20.93,1.69,8.67,10.55
311347,86,20.93,2.12,8.9,10.87
311351,86,20.93,2.67,8.12,12.4
311355,86,20.93,1.8,7.85,9.65
311359,86,20.93,0.94,7.37,8.43
311362,86,20.93,1.33,5.57,11.3
311366,86,20.93,1.33,2.75,12.71
311370,93,19.35,1.8,2.75,13.38
311374,93,19.35,1.88,8.24,13.81
311378,93,19.35,-0.82,4.08,10.94
311383,93,19.35,-0.31,4.94,9.22
311386,93,19.35,0.78,5.84,6.63
311390,93,19.35,1.49,8.83,4.86
311394,93,19.35,1.53,6.43,2.86
311398,93,19.35,2,5.18,6.9
311401,93,19.35,-0.35,3.96,8.51
311405,93,19.35,1.33,3.53,11.18
311409,93,19.35,1.26,5.81,6.08
311413,93,19.35,0.08,7.65,5.1
311417,93,19.35,-0.08,8.43,9.45
311420,93,19.35,-0.04,6.55,9.92
311425,93,19.35,-0.47,2.67,14.51
311429,93,19.35,0.31,5.92,15.14
311433,93,19.35,0.78,4.55,11.73
311437,93,19.35,1.73,6.9,11.69
311440,93,19.35,0.71,7.14,11.02
311444,93,19.35,0.43,2.82,16.63
311448,93,19.35,0.16,8.08,14.71
311452,93,19.35,1.06,6.83,12.51
311456,86,20.93,-0.71,7.69,9.34
311460,86,20.93,0.94,6.24,3.61
311463,86,20.93,-1.26,8.36,-0.39
311468,86,20.93,1.26,7.37,8
311472,86,20.93,1.02,4.08,11.34
311476,86,20.93,0.55,2.71,12.4
311479,86,20.93,1.14,2.47,14.91
311483,86,20.93,1.29,5.65,10.24
311487,86,20.93,0.16,2.98,9.41
311491,86,20.93,-1.8,5.02,8.9
311495,86,20.93,0.55,4.75,12.12
311499,86,20.93,2.12,4.31,10.67
311502,86,20.93,1.77,4.75,13.22
311506,86,20.93,1.88,5.96,8.43
311511,86,20.93,1.49,8.2,5.26
311515,86,20.93,3.69,8.12,0.9
311518,86,20.93,2.04,8.12,1.65
311522,86,20.93,2.2,6,10.2
311526,86,20.93,-0.08,4,12.79
311530,86,20.93,0.63,2.75,15.18
311534,86,20.93,2.59,-4.43,17.46
311538,86,20.93,2.12,6.35,6.55
311541,86,20.93,3.41,7.3,4.12
311545,86,20.93,-0.55,11.92,2.08
311549,86,20.93,1.22,1.8,10.08
311554,98,18.37,0.82,2.08,10.47
311558,98,18.37,0.63,3.14,14.36
311561,98,18.37,2.86,2.35,14.4
311565,98,18.37,0.63,5.77,13.61
311569,98,18.37,1.49,3.3,13.61
311573,98,18.37,0.04,1.57,9.3
311577,98,18.37,0.75,2.94,9.34
311580,98,18.37,0.98,2.94,9.96
311584,98,18.37,1.18,3.69,11.73
311588,98,18.37,0.63,4.9,10.04
311592,98,18.37,1.49,7.88,4.82
311597,98,18.37,1.92,5.02,7.02
311600,98,18.37,2.39,5.61,8.59
311604,98,18.37,1.96,4.63,11.53
311608,98,18.37,-0.9,3.18,11.61
311612,98,18.37,0.9,7.49,3.96
311616,98,18.37,1.1,5.53,3.88
311619,98,18.37,0.08,6.55,4.35
311623,98,18.37,0.59,5.73,10.04
311627,98,18.37,-1.57,11.1,15.77
311631,98,18.37,-0.04,0.59,23.97
311635,81,22.22,-0.27,-0.86,22.24
311640,81,22.22,0.43,3.18,16.75
311643,81,22.22,1.69,12.63,8.79
311647,81,22.22,0.27,11.22,3.53
311651,81,22.22,0.47,4.71,4.9
311655,81,22.22,1.49,2.47,3.84
311659,81,22.22,1.29,1.65,9.18
311662,81,22.22,1.96,5.49,8.04
311666,81,22.22,1.84,5.96,4.51
311670,81,22.22,2.39,8.24,11.45
311674,81,22.22,-0.04,6.28,5.18
311678,81,22.22,0.71,3.61,8.55
311682,81,22.22,0.2,3.69,6.47
311686,81,22.22,-0.16,10.47,0.51
311690,81,22.22,0.67,3.1,7.65
311694,81,22.22,1.06,-0.12,11.77
311698,81,22.22,1.61,-1.96,16.79
311701,81,22.22,1.84,1.1,20.87
311705,81,22.22,1.84,2.43,14.79
311709,81,22.22,2.24,6.75,10.28
311713,81,22.22,2.12,9.14,10.67
311717,81,22.22,0.12,9.73,7.34
311720,81,22.22,0.55,7.92,9.14
311725,81,22.22,0.71,4.82,10.79
311729,94,19.15,1.22,3.96,12.32
311733,94,19.15,0.98,4.55,14.67
311737,94,19.15,2,3.26,5.33
311740,94,19.15,1.29,6.04,5.65
311744,94,19.15,1.45,6.79,5.77
311748,94,19.15,1.73,6.16,7.26
311752,94,19.15,1.57,4,10.67
311756,94,19.15,2.28,8.51,11.53
311760,94,19.15,0.43,5.88,11.73
311763,94,19.15,-1.37,5.41,10.12
311768,94,19.15,-0.51,5.69,9.96
311772,94,19.15,0.24,8.28,2.51
311776,94,19.15,2.08,7.26,2.16
311780,94,19.15,2.2,5.96,7.22
311783,94,19.15,2.04,4.63,10.87
311787,94,19.15,1.26,3.65,15.26
311791,94,19.15,0.24,2.59,10.94
311795,94,19.15,-0.16,2.51,7.22
311799,94,19.15,0.12,5.53,6.32
311802,94,19.15,1.65,6.43,6.59
311806,94,19.15,1.53,7.57,7.45
311811,94,19.15,2.86,11.06,7.37
311815,86,20.93,2.82,8.28,10.2
311819,86,20.93,2.47,5.92,14.12
311822,86,20.93,1.69,2.51,17.53
311826,86,20.93,1.49,4.9,20.24
311830,86,20.93,1.14,7.37,9.34
311834,86,20.93,0.12,5.33,6.2
311838,86,20.93,0.63,5.53,7.96
311841,86,20.93,0.94,5.57,3.22
311845,86,20.93,1.53,6.28,5.37
311849,86,20.93,1.8,4.55,10.83
311854,86,20.93,2.75,6.55,11.92
311858,86,20.93,2.28,3.22,15.85
311861,86,20.93,2,4.08,12.94
311865,86,20.93,1.18,8.87,10.28
311869,86,20.93,0.39,6.43,7.77
311873,86,20.93,0,9.73,6.24
311877,86,20.93,2.35,8.16,5.96
311880,86,20.93,1.57,9.92,3.61
311884,86,20.93,0.67,7.65,5.65
311888,86,20.93,2.12,7.85,9.06
311892,86,20.93,1.41,4.94,11.65
311897,86,20.93,2.2,2.71,13.73
311900,86,20.93,0.59,1.92,13.81
311904,86,20.93,1.1,1.02,10.98
311908,93,19.35,1.06,2.08,8.98
311912,93,19.35,1.06,1.69,9.1
311916,93,19.35,1.8,5.49,4.9
311919,93,19.35,2.9,3.41,9.06
311923,93,19.35,1.96,5.14,8.87
311927,93,19.35,2.51,4.16,15.97
311931,93,19.35,2.55,2.55,8.75
311934,93,19.35,1.57,5.77,9.85
311939,93,19.35,1.29,4.79,6.59
311943,93,19.35,3.77,3.45,9.3
311947,93,19.35,1.88,3.26,1.88
311951,93,19.35,-0.51,2.24,8.71
311954,93,19.35,-0.63,-1.49,16.87
311958,93,19.35,2.24,4.39,1.88
311962,93,19.35,2.43,7.37,6.12
311966,93,19.35,2.43,4.59,10.9
311970,93,19.35,2.12,9.3,10.9
311973,93,19.35,1.45,3.73,16.91
311977,93,19.35,-1.06,4.12,21.54
311982,93,19.35,-3.18,4,21.54
311986,93,19.35,0.39,6.39,10.47
311990,82,21.95,-0.2,9.81,6.51
311994,82,21.95,2.63,10.83,6.47
311997,82,21.95,0.67,8.63,5.02
312001,82,21.95,-0.43,6.63,9.38
312005,82,21.95,-0.24,10.83,7.45
312009,82,21.95,-2.24,7.34,6.86
312013,82,21.95,-0.27,4.75,8.04
312016,82,21.95,-0.98,2.98,9.34
312020,82,21.95,0.39,2.82,8.75
312025,82,21.95,1.41,4.04,9.3
312029,82,21.95,0.12,3.84,11.53
312032,82,21.95,0.75,6,9.57
312036,82,21.95,-0.59,6.12,13.02
312040,82,21.95,0.27,8.79,6.83
312044,82,21.95,1.88,10.94,7.73
312048,82,21.95,1.22,8.67,5.77
312051,82,21.95,1.18,6,6.12
312055,82,21.95,0,2.39,8.16
312059,82,21.95,0.67,2.51,4.86
312064,82,21.95,1.77,-0.94,7.45
312068,82,21.95,0.55,3.02,8.16
312071,82,21.95,0.43,2.86,9.14
312075,82,21.95,0.47,1.45,8.71
312079,89,20.22,0.67,2.43,8.47
312083,89,20.22,1.06,3.45,16.04
312086,89,20.22,1.45,3.53,14.51
312090,89,20.22,3.53,6.12,8.79
312094,89,20.22,2.75,6.39,9.89
312098,89,20.22,4.2,2.67,11.18
312102,89,20.22,2.08,4.08,6.43
312105,89,20.22,2.31,1.33,8.79
312110,89,20.22,0.35,0.75,6.28
312114,89,20.22,1.02,2.75,4.35
312118,89,20.22,-0.47,-0.31,9.81
312122,89,20.22,2.12,2.16,10.94
312125,89,20.22,2.71,1.22,22.44
312129,89,20.22,2.9,5.26,20.08
312133,89,20.22,1.65,5.73,8.71
312137,89,20.22,-0.71,12.94,1.65
312141,89,20.22,-1.41,12.75,3.45
312145,89,20.22,0.82,9.18,9.65
312148,89,20.22,2.51,5.92,16.48
312153,89,20.22,6.16,6.32,17.85
312157,89,20.22,4.43,6.55,19.26
312161,89,20.22,4.63,7.85,9.41
312165,86,20.93,1.29,6.98,9.96
312168,86,20.93,-0.82,5.69,4.98
312172,86,20.93,-0.12,5.1,6.59
312176,86,20.93,1.88,5.49,5.3
312180,86,20.93,5.14,5.49,10.67
312184,86,20.93,2.82,3.61,15.22
312187,86,20.93,2.55,5.3,17.77
312192,86,20.93,-0.94,2.82,15.77
312196,86,20.93,-0.63,5.18,11.45
312200,86,20.93,0.2,6.67,9.69
312204,86,20.93,0.24,10.51,0.86
312207,86,20.93,1.77,9.49,2.71
312211,86,20.93,1.1,6.24,4.08
312215,86,20.93,-0.12,7.06,8.67
312219,86,20.93,0.47,5.06,10.71
312223,86,20.93,-1.06,4.04,11.61
312226,86,20.93,0,2.2,10.71
312230,86,20.93,0.94,1.06,11.1
312235,86,20.93,1.53,0.27,9.14
312239,86,20.93,2.24,-3.41,12.87
312243,86,20.93,1.57,1.26,4.71
312246,86,20.93,1.88,5.02,4.16
312250,86,20.93,-0.67,7.45,5.41
312254,86,20.93,0.04,3.18,14.2
312258,86,20.93,0.71,11.89,4.43
312262,97,18.56,1.84,8.16,3.33
312265,97,18.56,3.49,5.33,18.08
312269,97,18.56,1.53,0.43,6.71
312273,97,18.56,0.27,4.59,14.32
312278,97,18.56,0.12,3.3,18.51
312282,97,18.56,0.24,3.02,15.1
312285,97,18.56,2.63,3.73,16.48
312289,97,18.56,3.53,6.55,17.22
312293,97,18.56,4.71,5.41,10.4
312297,97,18.56,2.2,11.73,10.32
312301,97,18.56,0.27,12.36,7.57
312305,97,18.56,0.31,17.89,7.85
312308,97,18.56,0.75,12,6.43
312312,97,18.56,1.96,7.88,12.59
312316,97,18.56,0.9,1.29,14.2
312321,97,18.56,4.16,-3.37,14.4
312325,97,18.56,3.18,7.18,8.12
312328,97,18.56,0.82,8.79,-5.41
312332,97,18.56,-0.67,14,-4.75
312336,97,18.56,-0.04,12.67,6.63
312340,78,23.08,2,5.73,9.73
312344,78,23.08,2.82,0.51,5.88
312348,78,23.08,2.75,0.86,12.75
312351,78,23.08,3.1,3.8,9.65
312355,78,23.08,0.31,-2.24,15.61
312359,78,23.08,2.79,2.79,10.83
312364,78,23.08,-0.12,3.65,18.79
312368,78,23.08,3.69,2.39,13.26
312371,78,23.08,1.37,5.02,13.22
312375,78,23.08,1.61,3.65,9.89
312379,78,23.08,3.61,3.69,4.04
312383,78,23.08,3.33,4.24,12.16
312387,78,23.08,4.82,4.28,12.04
312390,78,23.08,1.69,2.35,15.38
312394,78,23.08,-0.98,3.37,16.95
312398,78,23.08,0.51,6.39,1.22
312402,78,23.08,-0.9,7.69,6.67
312407,78,23.08,1.14,2.59,16.2
312410,78,23.08,1.37,0.51,9.69
312414,78,23.08,2.39,6.08,5.45
312418,78,23.08,3.26,12.98,-4.63
312422,78,23.08,-1.37,7.18,7.77
312425,78,23.08,0.43,3.33,15.49
312429,89,20.22,-0.08,-1.61,10.4
312433,89,20.22,1.22,11.38,8.63
312437,89,20.22,-0.16,-1.92,10.59
312441,89,20.22,1.53,-9.73,17.85
312445,89,20.22,1.02,2.47,13.53
312450,89,20.22,1.41,4.39,8.67
312453,89,20.22,-2.31,3.1,6.04
312457,89,20.22,0.51,11.61,6.28
312461,89,20.22,-2.43,9.77,6.47
312465,89,20.22,0.55,8.47,6.71
312468,89,20.22,3.96,12.87,10.36
312472,89,20.22,-0.63,1.1,13.81
312476,89,20.22,2.79,3.37,11.89
312480,89,20.22,-0.59,4.08,8.63
312484,89,20.22,3.02,5.41,5.96
312488,89,20.22,0.31,6.98,-4.31
312492,89,20.22,1.33,2.75,11.77
312496,89,20.22,0.55,1.96,7.49
312500,89,20.22,0.82,-0.59,8.32
312504,89,20.22,0.51,5.1,9.22
312507,89,20.22,-1.02,1.69,6.79
312511,89,20.22,1.73,-2.47,9.41
312515,86,20.93,-0.16,2.04,10.04
312519,86,20.93,1.26,6,8.36
312523,86,20.93,0.2,4.71,2.51
312526,86,20.93,0.2,1.37,9.96
312530,86,20.93,-0.55,2.59,13.02
312535,86,20.93,-0.16,4.28,12.24
312539,86,20.93,1.53,7.26,12.71
312543,86,20.93,1.61,5.69,22.28
312547,86,20.93,1.57,8.04,20.28
312550,86,20.93,-0.16,8.36,17.02
312554,86,20.93,1.37,3.77,7.81
312558,86,20.93,-1.33,7.45,-0.75
312562,86,20.93,-0.08,8.9,-6.16
312566,86,20.93,2.12,17.18,-11.96
312569,86,20.93,2.08,4.35,3.41
312573,86,20.93,0.78,-2.31,15.61
312578,86,20.93,-5.92,-6,25.65
312582,86,20.93,1.53,-9.45,25.85
312586,86,20.93,-1.45,2.08,14.28
312590,86,20.93,1.37,13.38,3.8
312593,86,20.93,0.24,12.4,-1.61
312597,86,20.93,-0.98,13.1,0.24
312601,86,20.93,1.14,3.92,5.22
312605,86,20.93,-0.82,4.82,28.2
312609,86,20.93,0.51,-1.45,24.99
312612,97,18.56,0.75,5.49,6.47
312616,97,18.56,3.77,4.47,-1.29
312621,97,18.56,0.67,5.1,-8.04
312625,97,18.56,6.16,11.53,-14.32
312629,97,18.56,8.63,13.65,-14.59
312633,97,18.56,12.59,2.28,-6.47
312636,97,18.56,6.12,2.39,10.24
312640,97,18.56,6.39,-5.96,20.95
312644,97,18.56,-2.43,-7.85,27.77
312648,97,18.56,-5.81,2.12,23.81
312652,97,18.56,-8.59,9.3,15.93
312656,97,18.56,-1.02,11.06,11.22
312659,97,18.56,-1.14,8.67,6.67
312664,97,18.56,2.59,3.84,10.59
312668,97,18.56,-0.47,2.51,14.75
312672,97,18.56,-0.59,1.02,16.59
312676,97,18.56,-0.27,2.12,19.3
312680,97,18.56,0.27,3.65,8.2
312683,97,18.56,1.69,5.77,10.83
312687,97,18.56,6.2,5.65,13.3
312691,79,22.78,4.35,4.51,14.04
312695,79,22.78,3.1,4.28,25.14
312699,79,22.78,-0.27,6.2,13.77
312702,79,22.78,-1.84,11.69,8.32
312707,79,22.78,0.27,6.98,2.55
312711,79,22.78,-0.39,13.34,2.59
312715,79,22.78,2.71,7.85,6.63
312719,79,22.78,2.31,17.06,2.71
312723,79,22.78,1.22,16.28,4.39
312726,79,22.78,2.94,3.26,14.95
312730,79,22.78,-2.47,-3.88,10.08
312734,79,22.78,-3.37,-1.14,3.77
312738,79,22.78,-4.98,4.94,6.9
312742,79,22.78,-3.14,13.85,-0.16
312745,79,22.78,6.9,20.83,-3.84
312750,79,22.78,4.94,5.33,7.41
312754,79,22.78,3.53,6.67,8.83
